timestamp_ms,raw_gx,raw_gy,raw_gz,filt_gx,filt_gy,filt_gz,pid_roll_out,pid_pitch_out,pid_yaw_out,pid_roll_err,pid_pitch_err,pid_yaw_err,acc_x,acc_y,acc_z
38017,1.464844,0.671387,5.493164,1.604928,0.570388,5.502213,-0.933459,0.568569,-6.269662,-4.667293,2.842843,-17.363850,-0.191406,-0.162695,9.804785
38022,1.098633,0.732422,5.615234,1.503669,0.602795,5.524817,-0.860216,0.556362,-6.299748,-4.301082,2.781808,-17.485920,-0.105273,-0.224902,9.838282
38027,1.098633,0.732422,5.615234,1.422662,0.628720,5.542901,-0.860216,0.556362,-6.307956,-4.301082,2.781808,-17.485920,-0.105273,-0.224902,9.838282
38032,1.098633,0.732422,5.615234,1.357856,0.649460,5.557368,-0.860216,0.556362,-6.307956,-4.301082,2.781808,-17.485920,-0.105273,-0.224902,9.838282
38037,1.098633,0.732422,5.615234,1.306011,0.666053,5.568941,-0.876059,0.541812,-6.334104,-4.380294,2.709060,-17.552343,-0.105273,-0.224902,9.838282
38042,0.854492,1.159668,5.615234,1.215708,0.764776,5.578200,-0.827231,0.456363,-6.339326,-4.136153,2.281814,-17.552343,-0.138770,-0.210547,9.790430
38047,0.854492,1.159668,5.615234,1.143464,0.843754,5.585607,-0.827231,0.456363,-6.343916,-4.136153,2.281814,-17.552343,-0.138770,-0.210547,9.790430
38052,0.854492,1.159668,5.615234,1.085670,0.906937,5.591532,-0.842531,0.437098,-6.359821,-4.212653,2.185490,-17.612743,-0.138770,-0.210547,9.790430
38057,0.854492,1.159668,5.615234,1.039434,0.957483,5.596272,-0.842531,0.437098,-6.367000,-4.212653,2.185490,-17.612743,-0.138770,-0.210547,9.790430
38062,0.427246,1.281738,5.615234,0.916997,1.022334,5.600065,-0.757081,0.412684,-6.372981,-3.785407,2.063420,-17.612743,-0.181836,-0.177051,9.871778
38067,0.427246,1.281738,5.615234,0.819047,1.074215,5.603099,-0.757081,0.412684,-6.372981,-3.785407,2.063420,-17.612743,-0.181836,-0.177051,9.871778
38072,0.427246,1.281738,5.615234,0.740687,1.115720,5.605526,-0.765392,0.388292,-6.391939,-3.826958,1.941458,-17.673401,-0.181836,-0.177051,9.871778
38077,0.427246,1.281738,5.615234,0.677998,1.148923,5.607468,-0.765392,0.388292,-6.399638,-3.826958,1.941458,-17.673401,-0.181836,-0.177051,9.871778
38082,0.061035,1.586914,5.920410,0.554606,1.236521,5.670056,-0.692149,0.327257,-6.462792,-3.460747,1.636283,-17.978577,-0.119629,-0.220117,9.833496
38087,0.061035,1.586914,5.920410,0.455892,1.306600,5.720127,-0.692149,0.327257,-6.462792,-3.460747,1.636283,-17.978577,-0.119629,-0.220117,9.833496
38092,0.061035,1.586914,5.920410,0.376920,1.362663,5.760184,-0.692761,0.302561,-6.501967,-3.463807,1.512807,-18.049194,-0.119629,-0.220117,9.833496
38097,0.061035,1.586914,5.920410,0.313743,1.407513,5.792229,-0.692761,0.302561,-6.501967,-3.463807,1.512807,-18.049194,-0.119629,-0.220117,9.833496
38102,-0.305176,1.403809,5.859375,0.189959,1.406772,5.805658,-0.619519,0.339182,-6.506127,-3.097596,1.695912,-17.988159,-0.095703,-0.162695,9.675586
38107,-0.305176,1.403809,5.859375,0.090932,1.406179,5.816401,-0.619519,0.339182,-6.506127,-3.097596,1.695912,-17.988159,-0.095703,-0.162695,9.675586
38112,-0.305176,1.403809,5.859375,0.011711,1.405705,5.824996,-0.619564,0.314465,-6.523857,-3.097821,1.572325,-18.059513,-0.095703,-0.162695,9.675586
38117,-0.305176,1.403809,5.859375,-0.051667,1.405326,5.831872,-0.619564,0.314465,-6.532045,-3.097821,1.572325,-18.059513,-0.095703,-0.162695,9.675586
38122,-0.549316,1.525879,5.798340,-0.151196,1.429436,5.825166,-0.570736,0.290051,-6.525857,-2.853681,1.450255,-17.998478,-0.138770,-0.191406,9.790430
38127,-0.549316,1.525879,5.798340,-0.230820,1.448725,5.819800,-0.570736,0.290051,-6.527778,-2.853681,1.450255,-17.998478,-0.138770,-0.191406,9.790430
38132,-0.549316,1.525879,5.798340,-0.294520,1.464156,5.815508,-0.563615,0.260752,-6.544248,-2.818077,1.303761,-18.064796,-0.138770,-0.191406,9.790430
38137,-0.549316,1.525879,5.798340,-0.345479,1.476500,5.812075,-0.563615,0.260752,-6.552672,-2.818077,1.303761,-18.064796,-0.138770,-0.191406,9.790430
38142,-0.976562,1.770020,5.859375,-0.471696,1.535204,5.821535,-0.563615,0.260752,-6.552672,-2.818077,1.303761,-18.064796,-0.162695,-0.191406,9.905273
38147,-0.976562,1.770020,5.859375,-0.572669,1.582167,5.829103,-0.478166,0.211924,-6.575777,-2.390831,1.059620,-18.125832,-0.162695,-0.191406,9.905273
38152,-0.976562,1.770020,5.859375,-0.653448,1.619738,5.835157,-0.470518,0.182288,-6.593666,-2.352589,0.911438,-18.191778,-0.162695,-0.191406,9.905273
38157,-0.976562,1.770020,5.859375,-0.718071,1.649794,5.840001,-0.470518,0.182288,-6.601432,-2.352589,0.911438,-18.191778,-0.162695,-0.191406,9.905273
38162,-1.342773,1.708984,6.042480,-0.843011,1.661632,5.880497,-0.397276,0.194495,-6.641523,-1.986378,0.972474,-18.374884,-0.095703,-0.205762,9.776074
38167,-1.342773,1.708984,6.042480,-0.942964,1.671103,5.912893,-0.397276,0.194495,-6.654681,-1.986378,0.972474,-18.374884,-0.095703,-0.205762,9.776074
38172,-1.342773,1.708984,6.042480,-1.022926,1.678679,5.938811,-0.382412,0.164729,-6.676446,-1.912060,0.823646,-18.446142,-0.095703,-0.205762,9.776074
38177,-1.342773,1.708984,6.042480,-1.086895,1.684740,5.959545,-0.382412,0.164729,-6.683214,-1.912060,0.823646,-18.446142,-0.095703,-0.205762,9.776074
38182,-1.525879,1.647949,5.920410,-1.174692,1.677382,5.951718,-0.382412,0.164729,-6.683214,-1.912060,0.823646,-18.446142,-0.038281,-0.124414,9.689941
38187,-1.525879,1.647949,5.920410,-1.244929,1.671495,5.945457,-0.345791,0.176936,-6.664836,-1.728954,0.884681,-18.324072,-0.038281,-0.124414,9.689941
38192,-1.525879,1.647949,5.920410,-1.301119,1.666786,5.940447,-0.327011,0.147484,-6.681551,-1.635055,0.737421,-18.394947,-0.038281,-0.124414,9.689941
38197,-1.525879,1.647949,5.920410,-1.346071,1.663019,5.936440,-0.327011,0.147484,-6.689073,-1.635055,0.737421,-18.394947,-0.038281,-0.124414,9.689941
38202,-1.647949,1.342773,6.042480,-1.406447,1.598970,5.957648,-0.302597,0.208519,-6.717554,-1.512985,1.042597,-18.517017,-0.009570,-0.138770,9.833496
38207,-1.647949,1.342773,6.042480,-1.454747,1.547730,5.974615,-0.302597,0.208519,-6.727938,-1.512985,1.042597,-18.517017,-0.009570,-0.138770,9.833496
38212,-1.647949,1.342773,6.042480,-1.493388,1.506739,5.988188,-0.279689,0.183249,-6.749166,-1.398443,0.916244,-18.588917,-0.009570,-0.138770,9.833496
38217,-1.647949,1.342773,6.042480,-1.524300,1.473946,5.999046,-0.279689,0.183249,-6.749166,-1.398443,0.916244,-18.588917,-0.009570,-0.138770,9.833496
38222,-1.586914,1.342773,6.103516,-1.536823,1.447711,6.019940,-0.291896,0.183249,-6.772321,-1.459478,0.916244,-18.649952,-0.038281,-0.114844,9.895703
38227,-1.586914,1.342773,6.103516,-1.546841,1.426724,6.036655,-0.291896,0.183249,-6.780492,-1.459478,0.916244,-18.649952,-0.038281,-0.114844,9.895703
38232,-1.586914,1.342773,6.103516,-1.554856,1.409934,6.050027,-0.272554,0.158673,-6.799466,-1.362768,0.793364,-18.720871,-0.038281,-0.114844,9.895703
38237,-1.586914,1.342773,6.103516,-1.561267,1.396502,6.060725,-0.272554,0.158673,-6.807594,-1.362768,0.793364,-18.720871,-0.038281,-0.114844,9.895703
38242,-1.403809,1.098633,6.164551,-1.529776,1.336928,6.081491,-0.309175,0.207501,-6.824696,-1.545874,1.037505,-18.781906,-0.090918,-0.105273,9.699512
38247,-1.403809,1.098633,6.164551,-1.504582,1.289269,6.098103,-0.309175,0.207501,-6.832384,-1.545874,1.037505,-18.781906,-0.090918,-0.105273,9.699512
38252,-1.403809,1.098633,6.164551,-1.484427,1.251142,6.111392,-0.289797,0.182610,-6.852999,-1.448986,0.913049,-18.853809,-0.090918,-0.105273,9.699512
38257,-1.403809,1.098633,6.164551,-1.468304,1.220640,6.122024,-0.289797,0.182610,-6.852999,-1.448986,0.913049,-18.853809,-0.090918,-0.105273,9.699512
38262,-1.281738,0.854492,6.164551,-1.430991,1.147410,6.130529,-0.314211,0.231438,-6.865175,-1.571056,1.157189,-18.853809,0.019141,-0.062207,9.685156
38267,-1.281738,0.854492,6.164551,-1.401140,1.088827,6.137333,-0.314211,0.231438,-6.870095,-1.571056,1.157189,-18.853809,0.019141,-0.062207,9.685156
38272,-1.281738,0.854492,6.164551,-1.377260,1.041960,6.142777,-0.295116,0.216013,-6.889286,-1.475580,1.080063,-18.929798,0.019141,-0.062207,9.685156
38277,-1.281738,0.854492,6.164551,-1.358155,1.004466,6.147132,-0.295116,0.216013,-6.897507,-1.475580,1.080063,-18.929798,0.019141,-0.062207,9.685156
38282,-0.915527,0.366211,6.225586,-1.269630,0.876815,6.162823,-0.368358,0.313669,-6.914670,-1.841791,1.568344,-18.990833,0.047852,-0.028711,9.766504
38287,-0.915527,0.366211,6.225586,-1.198809,0.774694,6.175375,-0.368358,0.313669,-6.923488,-1.841791,1.568344,-18.990833,0.047852,-0.028711,9.766504
38292,-0.915527,0.366211,6.225586,-1.142153,0.692998,6.185418,-0.368358,0.313669,-6.923488,-1.841791,1.568344,-18.990833,0.047852,-0.028711,9.766504
38297,-0.915527,0.366211,6.225586,-1.096828,0.627640,6.193451,-0.356149,0.298681,-6.949665,-1.780745,1.493406,-19.063129,0.047852,-0.028711,9.766504
38302,-0.610352,0.061035,6.225586,-0.999533,0.514319,6.199878,-0.356149,0.298681,-6.949665,-1.780745,1.493406,-19.063129,-0.023926,-0.047852,9.704297
38307,-0.610352,0.061035,6.225586,-0.921696,0.423662,6.205020,-0.417184,0.359716,-6.956409,-2.085921,1.798581,-19.063129,-0.023926,-0.047852,9.704297
38312,-0.610352,0.061035,6.225586,-0.859427,0.351137,6.209133,-0.417184,0.359716,-6.961381,-2.085921,1.798581,-19.063129,-0.023926,-0.047852,9.704297
38317,-0.610352,0.061035,6.225586,-0.809612,0.293117,6.212424,-0.405601,0.354066,-6.986619,-2.028006,1.770328,-19.134604,-0.023926,-0.047852,9.704297
38322,-0.427246,-0.183105,6.164551,-0.733139,0.197872,6.202849,-0.442222,0.402894,-6.980801,-2.211111,2.014468,-19.073568,-0.047852,-0.081348,9.675586
38327,-0.427246,-0.183105,6.164551,-0.671960,0.121677,6.195189,-0.442222,0.402894,-6.983015,-2.211111,2.014468,-19.073568,-0.047852,-0.081348,9.675586
38332,-0.427246,-0.183105,6.164551,-0.623018,0.060720,6.189062,-0.434350,0.402501,-7.000570,-2.171751,2.012503,-19.144156,-0.047852,-0.081348,9.675586
38337,-0.427246,-0.183105,6.164551,-0.583863,0.011955,6.184159,-0.434350,0.402501,-7.008436,-2.171751,2.012503,-19.144156,-0.047852,-0.081348,9.675586
38342,0.061035,-0.427246,6.225586,-0.454884,-0.075885,6.192445,-0.532006,0.451329,-7.025555,-2.660032,2.256643,-19.205191,-0.071777,-0.052637,9.804785
38347,0.061035,-0.427246,6.225586,-0.351700,-0.146157,6.199073,-0.532006,0.451329,-7.033327,-2.660032,2.256643,-19.205191,-0.071777,-0.052637,9.804785
38352,0.061035,-0.427246,6.225586,-0.269153,-0.202375,6.204375,-0.531362,0.455876,-7.051537,-2.656811,2.279381,-19.272030,-0.071777,-0.052637,9.804785
38357,0.061035,-0.427246,6.225586,-0.203115,-0.247349,6.208617,-0.531362,0.455876,-7.059586,-2.656811,2.279381,-19.272030,-0.071777,-0.052637,9.804785
38362,0.366211,-0.610352,6.408691,-0.089250,-0.319950,6.248632,-0.592397,0.492497,-7.102410,-2.961987,2.462487,-19.455135,-0.038281,-0.028711,9.733007
38367,0.366211,-0.610352,6.408691,0.001842,-0.378030,6.280644,-0.592397,0.492497,-7.102410,-2.961987,2.462487,-19.455135,-0.038281,-0.028711,9.733007
38372,0.366211,-0.610352,6.408691,0.074716,-0.424494,6.306253,-0.592350,0.497412,-7.132108,-2.961750,2.487060,-19.521122,-0.038281,-0.028711,9.733007
38377,0.366211,-0.610352,6.408691,0.133015,-0.461666,6.326741,-0.592350,0.497412,-7.141057,-2.961750,2.487060,-19.521122,-0.038281,-0.028711,9.733007
38382,0.671387,-0.671387,6.286621,0.240689,-0.503610,6.318717,-0.653385,0.509619,-7.123742,-3.266926,2.548095,-19.399052,-0.014355,-0.057422,9.627734
38387,0.671387,-0.671387,6.286621,0.326829,-0.537165,6.312298,-0.653385,0.509619,-7.123243,-3.266926,2.548095,-19.399052,-0.014355,-0.057422,9.627734
38392,0.671387,-0.671387,6.286621,0.395740,-0.564010,6.307162,-0.660531,0.519174,-7.141819,-3.302654,2.595870,-19.470314,-0.014355,-0.057422,9.627734
38397,0.671387,-0.671387,6.286621,0.450870,-0.585485,6.303054,-0.660531,0.519174,-7.141819,-3.302654,2.595870,-19.470314,-0.014355,-0.057422,9.627734
38402,0.915527,-0.610352,6.347656,0.543801,-0.590458,6.311975,-0.709359,0.506967,-7.164650,-3.546794,2.534835,-19.531349,-0.076563,-0.124414,9.804785
38407,0.915527,-0.610352,6.347656,0.618146,-0.594437,6.319111,-0.709359,0.506967,-7.173001,-3.546794,2.534835,-19.531349,-0.076563,-0.124414,9.804785
38412,0.915527,-0.610352,6.347656,0.677623,-0.597620,6.324820,-0.720503,0.516759,-7.192178,-3.602515,2.583794,-19.602222,-0.076563,-0.124414,9.804785
38417,0.915527,-0.610352,6.347656,0.725204,-0.600166,6.329387,-0.720503,0.516759,-7.200521,-3.602515,2.583794,-19.602222,-0.076563,-0.124414,9.804785
38422,1.098633,-0.427246,6.591797,0.799889,-0.565582,6.381869,-0.757124,0.480138,-7.252609,-3.785620,2.400688,-19.846363,-0.157910,-0.191406,9.881348
38427,1.098633,-0.427246,6.591797,0.859638,-0.537915,6.423855,-0.757124,0.480138,-7.270410,-3.785620,2.400688,-19.846363,-0.157910,-0.191406,9.881348
38432,1.098633,-0.427246,6.591797,0.907437,-0.515781,6.457443,-0.757124,0.480138,-7.270410,-3.785620,2.400688,-19.846363,-0.157910,-0.191406,9.881348
38437,1.098633,-0.427246,6.591797,0.945676,-0.498074,6.484314,-0.768715,0.485495,-7.300223,-3.843574,2.427476,-19.923368,-0.157910,-0.191406,9.881348
38442,1.037598,-0.488281,6.652832,0.964060,-0.496116,6.518018,-0.756508,0.497702,-7.317959,-3.782538,2.488511,-19.984404,-0.105273,-0.129199,9.728223
38447,1.037598,-0.488281,6.652832,0.978768,-0.494549,6.544981,-0.756508,0.497702,-7.326028,-3.782538,2.488511,-19.984404,-0.105273,-0.129199,9.728223
38452,1.037598,-0.488281,6.652832,0.990534,-0.493295,6.566551,-0.771511,0.502639,-7.347224,-3.857553,2.513193,-20.065819,-0.105273,-0.129199,9.728223
38457,1.037598,-0.488281,6.652832,0.999947,-0.492292,6.583807,-0.771511,0.502639,-7.356145,-3.857553,2.513193,-20.065819,-0.105273,-0.129199,9.728223
38462,0.732422,-0.244141,6.530762,0.946442,-0.442662,6.573198,-0.710475,0.453811,-7.338992,-3.552377,2.269053,-19.943748,-0.023926,-0.186621,9.699512
38467,0.732422,-0.244141,6.530762,0.903638,-0.402958,6.564711,-0.710475,0.453811,-7.338992,-3.552377,2.269053,-19.943748,-0.023926,-0.186621,9.699512
38472,0.732422,-0.244141,6.530762,0.869395,-0.371194,6.557921,-0.722325,0.458773,-7.356142,-3.611623,2.293865,-20.021301,-0.023926,-0.186621,9.699512
38477,0.732422,-0.244141,6.530762,0.842000,-0.345784,6.552489,-0.722325,0.458773,-7.365010,-3.611623,2.293865,-20.021301,-0.023926,-0.186621,9.699512
38482,0.549316,0.061035,6.713867,0.783463,-0.264420,6.584765,-0.685704,0.397738,-7.405714,-3.428518,1.988689,-20.204407,-0.047852,-0.167480,9.881348
38487,0.549316,0.061035,6.713867,0.736634,-0.199329,6.610585,-0.685704,0.397738,-7.419367,-3.428518,1.988689,-20.204407,-0.047852,-0.167480,9.881348
38492,0.549316,0.061035,6.713867,0.699170,-0.147256,6.631242,-0.693700,0.393524,-7.441104,-3.468501,1.967618,-20.281357,-0.047852,-0.167480,9.881348
38497,0.549316,0.061035,6.713867,0.669200,-0.105598,6.647767,-0.693700,0.393524,-7.450197,-3.468501,1.967618,-20.281357,-0.047852,-0.167480,9.881348
38502,0.000000,0.427246,6.835938,0.535360,0.000971,6.685401,-0.583837,0.320281,-7.479415,-2.919185,1.601407,-20.403427,-0.100488,-0.181836,9.833496
38507,0.000000,0.427246,6.835938,0.428288,0.086226,6.715508,-0.583837,0.320281,-7.491599,-2.919185,1.601407,-20.403427,-0.100488,-0.181836,9.833496
38512,0.000000,0.427246,6.835938,0.342630,0.154430,6.739594,-0.583837,0.320281,-7.491599,-2.919185,1.601407,-20.403427,-0.100488,-0.181836,9.833496
38517,0.000000,0.427246,6.835938,0.274104,0.208993,6.758863,-0.584428,0.315374,-7.521467,-2.922139,1.576870,-20.485714,-0.100488,-0.181836,9.833496
38522,-0.366211,0.793457,6.774902,0.146041,0.325886,6.762071,-0.511186,0.242132,-7.516154,-2.555928,1.210659,-20.424679,-0.162695,-0.181836,9.742579
38527,-0.366211,0.793457,6.774902,0.043591,0.419400,6.764637,-0.511186,0.242132,-7.518747,-2.555928,1.210659,-20.424679,-0.162695,-0.181836,9.742579
38532,-0.366211,0.793457,6.774902,-0.038370,0.494212,6.766690,-0.511227,0.228103,-7.537812,-2.556135,1.140514,-20.501392,-0.162695,-0.181836,9.742579
38537,-0.366211,0.793457,6.774902,-0.103938,0.554061,6.768332,-0.511227,0.228103,-7.546301,-2.556135,1.140514,-20.501392,-0.162695,-0.181836,9.742579
38542,-0.549316,1.281738,6.774902,-0.193014,0.699596,6.769647,-0.474606,0.130446,-7.552238,-2.373030,0.652232,-20.501392,-0.114844,-0.186621,9.838282
38547,-0.549316,1.281738,6.774902,-0.264274,0.816025,6.770698,-0.474606,0.130446,-7.558592,-2.373030,0.652232,-20.501392,-0.114844,-0.186621,9.838282
38552,-0.549316,1.281738,6.774902,-0.321283,0.909167,6.771539,-0.467485,0.111040,-7.577461,-2.337425,0.555199,-20.583668,-0.114844,-0.186621,9.838282
38557,-0.549316,1.281738,6.774902,-0.366889,0.983682,6.772212,-0.467485,0.111040,-7.577461,-2.337425,0.555199,-20.583668,-0.114844,-0.186621,9.838282
38562,-0.915527,1.708984,6.958008,-0.476617,1.128742,6.809371,-0.394243,0.111040,-7.626049,-1.971215,0.127953,-20.766773,-0.100488,-0.177051,9.833496
38567,-0.915527,1.708984,6.958008,-0.564399,1.244791,6.839098,-0.394243,0.111040,-7.641382,-1.971215,0.127953,-20.766773,-0.100488,-0.177051,9.833496
38572,-0.915527,1.708984,6.958008,-0.634625,1.337629,6.862880,-0.386594,0.111040,-7.664664,-1.932972,-0.016585,-20.849163,-0.100488,-0.177051,9.833496
38577,-0.915527,1.708984,6.958008,-0.690805,1.411900,6.881906,-0.386594,0.111040,-7.674236,-1.932972,-0.016585,-20.849163,-0.100488,-0.177051,9.833496
38582,-1.098633,1.831055,6.896973,-0.772371,1.495731,6.884919,-0.349973,0.111040,-7.668911,-1.749866,-0.138656,-20.788128,-0.043066,-0.057422,9.704297
38587,-1.098633,1.831055,6.896973,-0.837623,1.562796,6.887330,-0.349973,0.111040,-7.672503,-1.749866,-0.138656,-20.788128,-0.043066,-0.057422,9.704297
38592,-1.098633,1.831055,6.896973,-0.889825,1.616448,6.889258,-0.349973,0.111040,-7.672503,-1.749866,-0.138656,-20.788128,-0.043066,-0.057422,9.704297
38597,-1.098633,1.831055,6.896973,-0.931587,1.659369,6.890801,-0.335110,-0.062039,-7.700490,-1.675549,-0.310193,-20.870815,-0.043066,-0.057422,9.704297
38602,-1.525879,2.258301,6.896973,-1.050445,1.779155,6.892035,-0.249661,-0.147488,-7.706747,-1.248303,-0.737439,-20.870815,-0.009570,-0.090918,9.728223
38607,-1.525879,2.258301,6.896973,-1.145532,1.874985,6.893023,-0.249661,-0.147488,-7.712215,-1.248303,-0.737439,-20.870815,-0.009570,-0.090918,9.728223
38612,-1.525879,2.258301,6.896973,-1.221601,1.951648,6.893813,-0.230881,-0.186381,-7.733027,-1.154403,-0.931907,-20.952625,-0.009570,-0.090918,9.728223
38617,-1.525879,2.258301,6.896973,-1.282457,2.012978,6.894445,-0.230881,-0.186381,-7.742022,-1.154403,-0.931907,-20.952625,-0.009570,-0.090918,9.728223
38622,-1.342773,2.319336,7.019043,-1.294520,2.074250,6.919364,-0.267502,-0.198588,-7.773406,-1.337509,-0.992942,-21.074696,-0.090918,-0.162695,9.852636
38627,-1.342773,2.319336,7.019043,-1.304171,2.123267,6.939300,-0.267502,-0.198588,-7.773406,-1.337509,-0.992942,-21.074696,-0.090918,-0.162695,9.852636
38632,-1.342773,2.319336,7.019043,-1.311891,2.162481,6.955249,-0.248236,-0.238242,-7.803876,-1.241179,-1.191208,-21.157368,-0.090918,-0.162695,9.852636
38637,-1.342773,2.319336,7.019043,-1.318068,2.193852,6.968008,-0.248236,-0.238242,-7.813970,-1.241179,-1.191208,-21.157368,-0.090918,-0.162695,9.852636
38642,-1.098633,2.319336,7.019043,-1.274181,2.218949,6.978215,-0.297064,-0.238242,-7.820419,-1.485319,-1.191208,-21.157368,-0.124414,-0.090918,9.823926
38647,-1.098633,2.319336,7.019043,-1.239071,2.239026,6.986381,-0.297064,-0.238242,-7.825988,-1.485319,-1.191208,-21.157368,-0.124414,-0.090918,9.823926
38652,-1.098633,2.319336,7.019043,-1.210984,2.255088,6.992913,-0.284916,-0.277939,-7.849781,-1.424582,-1.389696,-21.245182,-0.124414,-0.090918,9.823926
38657,-1.098633,2.319336,7.019043,-1.188513,2.267938,6.998139,-0.284916,-0.277939,-7.857333,-1.424582,-1.389696,-21.245182,-0.124414,-0.090918,9.823926
38662,-1.281738,2.441406,7.019043,-1.207158,2.302632,7.002320,-0.284916,-0.277939,-7.857333,-1.424582,-1.389696,-21.245182,-0.038281,-0.028711,9.699512
38667,-1.281738,2.441406,7.019043,-1.222074,2.330387,7.005665,-0.248295,-0.302353,-7.869190,-1.241476,-1.511766,-21.245182,-0.038281,-0.028711,9.699512
38672,-1.281738,2.441406,7.019043,-1.234007,2.352591,7.008340,-0.229705,-0.346185,-7.891125,-1.148525,-1.730927,-21.332420,-0.038281,-0.028711,9.699512
38677,-1.281738,2.441406,7.019043,-1.243553,2.370354,7.010481,-0.229705,-0.346185,-7.900464,-1.148525,-1.730927,-21.332420,-0.038281,-0.028711,9.699512
38682,-1.098633,2.319336,7.019043,-1.214569,2.360150,7.012193,-0.266326,-0.321771,-7.906764,-1.331631,-1.608857,-21.332420,0.038281,-0.100488,9.857422
38687,-1.098633,2.319336,7.019043,-1.191382,2.351987,7.013563,-0.266326,-0.321771,-7.913406,-1.331631,-1.608857,-21.332420,0.038281,-0.100488,9.857422
38692,-1.098633,2.319336,7.019043,-1.172832,2.345457,7.014659,-0.266326,-0.321771,-7.913406,-1.331631,-1.608857,-21.332420,0.038281,-0.100488,9.857422
38697,-1.098633,2.319336,7.019043,-1.157992,2.340233,7.015536,-0.250582,-0.361948,-7.943704,-1.252908,-1.809741,-21.420912,0.038281,-0.100488,9.857422
38702,-0.610352,2.075195,6.896973,-1.048464,2.287225,6.991823,-0.348238,-0.313120,-7.927036,-1.741190,-1.565601,-21.298841,0.081348,-0.033496,9.761719
38707,-0.610352,2.075195,6.896973,-0.960842,2.244819,6.972853,-0.348238,-0.313120,-7.927054,-1.741190,-1.565601,-21.298841,0.081348,-0.033496,9.761719
38712,-0.610352,2.075195,6.896973,-0.890744,2.210894,6.957677,-0.336493,-0.313120,-7.947672,-1.682465,-1.565601,-21.386127,0.081348,-0.033496,9.761719
38717,-0.610352,2.075195,6.896973,-0.834665,2.183754,6.945536,-0.336493,-0.313120,-7.956703,-1.682465,-1.565601,-21.386127,0.081348,-0.033496,9.761719
38722,-0.244141,1.770020,6.958008,-0.716560,2.101007,6.948030,-0.409735,-0.252085,-7.976122,-2.048676,-1.260425,-21.447163,0.057422,0.004785,9.651660
38727,-0.244141,1.770020,6.958008,-0.622076,2.034810,6.950026,-0.409735,-0.252085,-7.976122,-2.048676,-1.260425,-21.447163,0.057422,0.004785,9.651660
38732,-0.244141,1.770020,6.958008,-0.546489,1.981852,6.951622,-0.405263,-0.252085,-8.004766,-2.026314,-1.260425,-21.535347,0.057422,0.004785,9.651660
38737,-0.244141,1.770020,6.958008,-0.486019,1.939485,6.952899,-0.405263,-0.252085,-8.015085,-2.026314,-1.260425,-21.535347,0.057422,0.004785,9.651660
38742,0.366211,1.464844,6.896973,-0.315573,1.844557,6.941714,-0.527333,-0.191050,-8.010071,-2.636665,-0.955249,-21.474312,0.081348,-0.038281,9.814356
38747,0.366211,1.464844,6.896973,-0.179217,1.768614,6.932766,-0.527333,-0.191050,-8.012934,-2.636665,-0.955249,-21.474312,0.081348,-0.038281,9.814356
38752,0.366211,1.464844,6.896973,-0.070131,1.707860,6.925607,-0.527004,-0.191050,-8.033423,-2.635019,-0.955249,-21.557137,0.081348,-0.038281,9.814356
38757,0.366211,1.464844,6.896973,0.017137,1.659257,6.919880,-0.527004,-0.191050,-8.033423,-2.635019,-0.955249,-21.557137,0.081348,-0.038281,9.814356
38762,1.098633,1.220703,6.958008,0.233436,1.571546,6.927506,-0.673488,-0.142222,-8.063094,-3.367440,-0.711109,-21.618172,-0.014355,-0.071777,9.886133
38767,1.098633,1.220703,6.958008,0.406476,1.501378,6.933606,-0.673488,-0.142222,-8.069407,-3.367440,-0.711109,-21.618172,-0.014355,-0.071777,9.886133
38772,1.098633,1.220703,6.958008,0.544907,1.445243,6.938487,-0.684150,-0.142222,-8.090679,-3.420750,-0.711109,-21.700600,-0.014355,-0.071777,9.886133
38777,1.098633,1.220703,6.958008,0.655652,1.400335,6.942391,-0.684150,-0.142222,-8.101174,-3.420750,-0.711109,-21.700600,-0.014355,-0.071777,9.886133
38782,1.770020,0.915527,6.958008,0.878526,1.303373,6.945514,-0.684150,-0.142222,-8.101174,-3.420750,-0.711109,-21.700600,-0.019141,-0.028711,9.737793
38787,1.770020,0.915527,6.958008,1.056824,1.225804,6.948013,-0.818427,-0.081187,-8.111922,-4.092136,-0.405933,-21.700600,-0.019141,-0.028711,9.737793
38792,1.770020,0.915527,6.958008,1.199463,1.163749,6.950012,-0.837023,-0.081187,-8.132082,-4.185113,-0.405933,-21.777910,-0.019141,-0.028711,9.737793
38797,1.770020,0.915527,6.958008,1.313575,1.114105,6.951611,-0.837023,-0.081187,-8.141077,-4.185113,-0.405933,-21.777910,-0.019141,-0.028711,9.737793
38802,2.502441,0.549316,7.019043,1.551348,1.001147,6.965097,-0.837023,-0.081187,-8.147378,-4.185113,-0.405933,-21.777910,0.062207,-0.009570,9.728223
38807,2.502441,0.549316,7.019043,1.741567,0.910781,6.975886,-0.983507,-0.081187,-8.166203,-4.917535,-0.039722,-21.838945,0.062207,-0.009570,9.728223
38812,2.502441,0.549316,7.019043,1.893742,0.838488,6.984518,-0.983507,-0.081187,-8.166203,-4.917535,-0.039722,-21.838945,0.062207,-0.009570,9.728223
38817,2.502441,0.549316,7.019043,2.015481,0.780654,6.991423,-1.017053,-0.081187,-8.201830,-5.085262,-0.039722,-21.936577,0.062207,-0.009570,9.728223
